segment name,category,comments
GOP DataTrust > DT_45-54 > 0,2,Use Restriction Applied by Acxiom - Financial or Political Data
GOP DataTrust > DT_45-54 > 1,2,Use Restriction Applied by Acxiom - Financial or Political Data
GOP DataTrust > DT_55-64 > 0,2,Use Restriction Applied by Acxiom - Financial or Political Data
GOP DataTrust > DT_55-64 > 1,2,Use Restriction Applied by Acxiom - Financial or Political Data
GOP DataTrust > DT_65+ > 0,2,Use Restriction Applied by Acxiom - Financial or Political Data
GOP DataTrust > DT_65+ > 1,2,Use Restriction Applied by Acxiom - Financial or Political Data
GOP DataTrust > DT_AB_EV_Voters > 1,2,Use Restriction Applied by Acxiom - Financial or Political Data
GOP DataTrust > DT_Absentee_Voters > 0,2,Use Restriction Applied by Acxiom - Financial or Political Data
GOP DataTrust > DT_Absentee_Voters > 1,2,Use Restriction Applied by Acxiom - Financial or Political Data
GOP DataTrust > DT_Democratic_Primary_Voters > 0,2,Use Restriction Applied by Acxiom - Financial or Political Data
GOP DataTrust > DT_Democratic_Primary_Voters > 1,2,Use Restriction Applied by Acxiom - Financial or Political Data
GOP DataTrust > DT_Democratic_Voters > 0,2,Use Restriction Applied by Acxiom - Financial or Political Data
GOP DataTrust > DT_Democratic_Voters > 1,2,Use Restriction Applied by Acxiom - Financial or Political Data
GOP DataTrust > DT_Early_Voters > 0,2,Use Restriction Applied by Acxiom - Financial or Political Data
GOP DataTrust > DT_Early_Voters > 1,2,Use Restriction Applied by Acxiom - Financial or Political Data
GOP DataTrust > DT_Females > 0,2,Use Restriction Applied by Acxiom - Financial or Political Data
GOP DataTrust > DT_Females > 1,2,Use Restriction Applied by Acxiom - Financial or Political Data
GOP DataTrust > DT_High_Propensity_Voters > 0,2,Use Restriction Applied by Acxiom - Financial or Political Data
GOP DataTrust > DT_High_Propensity_Voters > 1,2,Use Restriction Applied by Acxiom - Financial or Political Data
GOP DataTrust > DT_Independent_Voters > 0,2,Use Restriction Applied by Acxiom - Financial or Political Data
GOP DataTrust > DT_Independent_Voters > 1,2,Use Restriction Applied by Acxiom - Financial or Political Data
GOP DataTrust > DT_Likely_2016_General_Voters > 0,2,Use Restriction Applied by Acxiom - Financial or Political Data
GOP DataTrust > DT_Likely_2016_General_Voters > 1,2,Use Restriction Applied by Acxiom - Financial or Political Data
GOP DataTrust > DT_Low_Propensity_Voters > 0,2,Use Restriction Applied by Acxiom - Financial or Political Data
GOP DataTrust > DT_Low_Propensity_Voters > 1,2,Use Restriction Applied by Acxiom - Financial or Political Data
GOP DataTrust > DT_Males > 0,2,Use Restriction Applied by Acxiom - Financial or Political Data
GOP DataTrust > DT_Males > 1,2,Use Restriction Applied by Acxiom - Financial or Political Data
GOP DataTrust > DT_Mid_Propensity_Voters > 0,2,Use Restriction Applied by Acxiom - Financial or Political Data
GOP DataTrust > DT_Mid_Propensity_Voters > 1,2,Use Restriction Applied by Acxiom - Financial or Political Data
GOP DataTrust > DT_Presidential_Only_Voters > 0,2,Use Restriction Applied by Acxiom - Financial or Political Data
GOP DataTrust > DT_Presidential_Only_Voters > 1,2,Use Restriction Applied by Acxiom - Financial or Political Data
GOP DataTrust > DT_Primary_Voters > 0,2,Use Restriction Applied by Acxiom - Financial or Political Data
GOP DataTrust > DT_Primary_Voters > 1,2,Use Restriction Applied by Acxiom - Financial or Political Data
GOP DataTrust > DT_Registered_Voters > 1,2,Use Restriction Applied by Acxiom - Financial or Political Data
GOP DataTrust > DT_Republican_Primary_Voters > 0,2,Use Restriction Applied by Acxiom - Financial or Political Data
GOP DataTrust > DT_Republican_Primary_Voters > 1,2,Use Restriction Applied by Acxiom - Financial or Political Data
GOP DataTrust > DT_Republican_Voters > 0,2,Use Restriction Applied by Acxiom - Financial or Political Data
GOP DataTrust > DT_Republican_Voters > 1,2,Use Restriction Applied by Acxiom - Financial or Political Data
GOP DataTrust > DT_Swing_Democratic_Voters > 0,2,Use Restriction Applied by Acxiom - Financial or Political Data
GOP DataTrust > DT_Swing_Democratic_Voters > 1,2,Use Restriction Applied by Acxiom - Financial or Political Data
GOP DataTrust > DT_Swing_Republican_Voters > 0,2,Use Restriction Applied by Acxiom - Financial or Political Data
GOP DataTrust > DT_Swing_Republican_Voters > 1,2,Use Restriction Applied by Acxiom - Financial or Political Data
GOP DataTrust > DT_Undecided_Voters > 0,2,Use Restriction Applied by Acxiom - Financial or Political Data
GOP DataTrust > DT_Undecided_Voters > 1,2,Use Restriction Applied by Acxiom - Financial or Political Data
GOP DataTrust > DT_Veterans > 0,2,Use Restriction Applied by Acxiom - Financial or Political Data
GOP DataTrust > DT_Veterans > 1,2,Use Restriction Applied by Acxiom - Financial or Political Data
GOP DataTrust > DT_State > AK,2,Use Restriction Applied by Acxiom - Financial or Political Data
GOP DataTrust > DT_State > AL,2,Use Restriction Applied by Acxiom - Financial or Political Data
GOP DataTrust > DT_State > AR,2,Use Restriction Applied by Acxiom - Financial or Political Data
GOP DataTrust > DT_State > AZ,2,Use Restriction Applied by Acxiom - Financial or Political Data
GOP DataTrust > DT_State > CO,2,Use Restriction Applied by Acxiom - Financial or Political Data
GOP DataTrust > DT_State > CT,2,Use Restriction Applied by Acxiom - Financial or Political Data
GOP DataTrust > DT_State > DC,2,Use Restriction Applied by Acxiom - Financial or Political Data
GOP DataTrust > DT_State > DE,2,Use Restriction Applied by Acxiom - Financial or Political Data
GOP DataTrust > DT_State > FL,2,Use Restriction Applied by Acxiom - Financial or Political Data
GOP DataTrust > DT_State > HI,2,Use Restriction Applied by Acxiom - Financial or Political Data
GOP DataTrust > DT_State > IA,2,Use Restriction Applied by Acxiom - Financial or Political Data
GOP DataTrust > DT_State > ID,2,Use Restriction Applied by Acxiom - Financial or Political Data
GOP DataTrust > DT_State > IL,2,Use Restriction Applied by Acxiom - Financial or Political Data
GOP DataTrust > DT_State > KS,2,Use Restriction Applied by Acxiom - Financial or Political Data
GOP DataTrust > DT_State > KY,2,Use Restriction Applied by Acxiom - Financial or Political Data
GOP DataTrust > DT_State > LA,2,Use Restriction Applied by Acxiom - Financial or Political Data
GOP DataTrust > DT_State > MA,2,Use Restriction Applied by Acxiom - Financial or Political Data
GOP DataTrust > DT_State > MD,2,Use Restriction Applied by Acxiom - Financial or Political Data
GOP DataTrust > DT_State > ME,2,Use Restriction Applied by Acxiom - Financial or Political Data
GOP DataTrust > DT_State > MI,2,Use Restriction Applied by Acxiom - Financial or Political Data
GOP DataTrust > DT_State > MN,2,Use Restriction Applied by Acxiom - Financial or Political Data
GOP DataTrust > DT_State > MO,2,Use Restriction Applied by Acxiom - Financial or Political Data
GOP DataTrust > DT_State > MS,2,Use Restriction Applied by Acxiom - Financial or Political Data
GOP DataTrust > DT_State > NC,2,Use Restriction Applied by Acxiom - Financial or Political Data
GOP DataTrust > DT_State > NE,2,Use Restriction Applied by Acxiom - Financial or Political Data
GOP DataTrust > DT_State > NH,2,Use Restriction Applied by Acxiom - Financial or Political Data
GOP DataTrust > DT_State > NJ,2,Use Restriction Applied by Acxiom - Financial or Political Data
GOP DataTrust > DT_State > NM,2,Use Restriction Applied by Acxiom - Financial or Political Data
GOP DataTrust > DT_State > NV,2,Use Restriction Applied by Acxiom - Financial or Political Data
GOP DataTrust > DT_State > NY,2,Use Restriction Applied by Acxiom - Financial or Political Data
GOP DataTrust > DT_State > OH,2,Use Restriction Applied by Acxiom - Financial or Political Data
GOP DataTrust > DT_State > OK,2,Use Restriction Applied by Acxiom - Financial or Political Data
GOP DataTrust > DT_State > OR,2,Use Restriction Applied by Acxiom - Financial or Political Data
GOP DataTrust > DT_State > PA,2,Use Restriction Applied by Acxiom - Financial or Political Data
GOP DataTrust > DT_State > RI,2,Use Restriction Applied by Acxiom - Financial or Political Data
GOP DataTrust > DT_State > SC,2,Use Restriction Applied by Acxiom - Financial or Political Data
GOP DataTrust > DT_State > SD,2,Use Restriction Applied by Acxiom - Financial or Political Data
GOP DataTrust > DT_State > TN,2,Use Restriction Applied by Acxiom - Financial or Political Data
GOP DataTrust > DT_State > TX,2,Use Restriction Applied by Acxiom - Financial or Political Data
GOP DataTrust > DT_State > UT,2,Use Restriction Applied by Acxiom - Financial or Political Data
GOP DataTrust > DT_State > VA,2,Use Restriction Applied by Acxiom - Financial or Political Data
GOP DataTrust > DT_State > VT,2,Use Restriction Applied by Acxiom - Financial or Political Data
GOP DataTrust > DT_State > WA,2,Use Restriction Applied by Acxiom - Financial or Political Data
GOP DataTrust > DT_State > WI,2,Use Restriction Applied by Acxiom - Financial or Political Data
GOP DataTrust > DT_State > WY,2,Use Restriction Applied by Acxiom - Financial or Political Data
GOP DataTrust > DT_Congressional_District > AK-00,2,Use Restriction Applied by Acxiom - Financial or Political Data
GOP DataTrust > DT_Congressional_District > AL-01,2,Use Restriction Applied by Acxiom - Financial or Political Data
GOP DataTrust > DT_Congressional_District > AL-02,2,Use Restriction Applied by Acxiom - Financial or Political Data
GOP DataTrust > DT_Congressional_District > AL-03,2,Use Restriction Applied by Acxiom - Financial or Political Data
GOP DataTrust > DT_Congressional_District > AL-04,2,Use Restriction Applied by Acxiom - Financial or Political Data
GOP DataTrust > DT_Congressional_District > AL-05,2,Use Restriction Applied by Acxiom - Financial or Political Data
GOP DataTrust > DT_Congressional_District > AL-06,2,Use Restriction Applied by Acxiom - Financial or Political Data
GOP DataTrust > DT_Congressional_District > AL-07,2,Use Restriction Applied by Acxiom - Financial or Political Data
GOP DataTrust > DT_Congressional_District > AR-01,2,Use Restriction Applied by Acxiom - Financial or Political Data
GOP DataTrust > DT_Congressional_District > AR-02,2,Use Restriction Applied by Acxiom - Financial or Political Data
GOP DataTrust > DT_Congressional_District > AR-03,2,Use Restriction Applied by Acxiom - Financial or Political Data
GOP DataTrust > DT_Congressional_District > AR-04,2,Use Restriction Applied by Acxiom - Financial or Political Data
GOP DataTrust > DT_Congressional_District > AZ-01,2,Use Restriction Applied by Acxiom - Financial or Political Data
GOP DataTrust > DT_Congressional_District > AZ-02,2,Use Restriction Applied by Acxiom - Financial or Political Data
GOP DataTrust > DT_Congressional_District > AZ-03,2,Use Restriction Applied by Acxiom - Financial or Political Data
GOP DataTrust > DT_Congressional_District > AZ-04,2,Use Restriction Applied by Acxiom - Financial or Political Data
GOP DataTrust > DT_Congressional_District > AZ-05,2,Use Restriction Applied by Acxiom - Financial or Political Data
GOP DataTrust > DT_Congressional_District > AZ-06,2,Use Restriction Applied by Acxiom - Financial or Political Data
GOP DataTrust > DT_Congressional_District > AZ-07,2,Use Restriction Applied by Acxiom - Financial or Political Data
GOP DataTrust > DT_Congressional_District > AZ-08,2,Use Restriction Applied by Acxiom - Financial or Political Data
